"id_parceiro","nome_fantasia","razao_social","cnpj_parceiro","id_status","status_parceiro","desc_segmento_pri","desc_segmento_sec","desc_segmento_manuais","desc_segmento_alt","dt_ativacao","dt_fim_onboarding","id_franquia","nome_franquia","id_regional","regional_franquia","tpv_meta","vendas_meta","tpv","vlr_cashback","vendas","usuarios_unicos","perc_tpv","perc_venda","ticket_medio","vendas_usuarios","receita_p_transacao","nv_engaj_score","nv_engajamento"
2575,will burger,william l.fernandes dias hamburque,43307421000172,4,cancelado,alimentacao,restaurantes,{'hambuergueria'},alimentacao,2022-10-11,2022-11-10,85,PRAIA GRANDE,14,INTERIOR,440,20,49.3,2.47,1,1,0.11204545454545455,0.05,49.3,1.0,49.3,0.06861363636363635,bronze
2582,cafe klein cafeteria & gelateria,klein alimentos ltda,44360768000141,4,cancelado,alimentacao,acai,,alimentacao,,,31,OSASCO,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3155,cdt cartao de todos -conselheiro lafaiete,mix convenios ltda me,1416076000165,2,ativo,outros,outros,,outros,2022-11-19,2022-12-19,182,CONSELHEIRO LAFAIETE,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3477,temaki san,restaurante temakisan ltda,43836671000108,9,pendente pagamento,alimentacao,comida japonesa,,alimentacao,,,78,PIRACICABA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
29892,kings grill,kings grill restaurante ltda,49505691000174,4,cancelado,alimentacao,bebidas,,alimentacao,2023-12-29,2024-01-28,112,CURITIBA - PINHEIRINHO,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
44805,solivan bar,bar lanchonete recanto do lins ltda,7047454000167,4,cancelado,alimentacao,restaurantes,,alimentacao,,,84,RIBEIRAO PRETO,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
45520,drogavil,drogaria e perfumaria verde vida,42824961000160,2,ativo,,farmacias,,outros,2024-06-26,2024-07-26,202,NOVA LIMA,15,SAO PAULO MINAS,320,12,233.63,12.629999999999999,5,4,0.73009375,0.4166666666666667,58.4075,1.25,46.726,0.5106947916666666,prata
47818,confeitaria berola,efficere comercio de doces ltda,48638195000126,2,ativo,alimentacao,doces e bolos,,alimentacao,2024-08-30,2024-09-29,144,RIO GRANDE,11,CENTRO SUL,440,20,1444.65,74.17999999999999,39,27,3.283295454545455,1.95,53.50555555555556,1.4444444444444444,37.042307692307695,2.349988636363636,diamante
49948,oticas diniz,gavit comercial ltda,16649044000268,4,cancelado,otica,oticas,,otica,2024-11-02,2024-12-02,349,CASTANHAL,13,EQUATORIAL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
50517,veran loja 13,supermercado veran ltda.,58767252001798,2,ativo,mercado,supermercado,,mercado,2024-11-08,2024-12-08,14,FERRAZ DE VASCONCELOS,15,SAO PAULO MINAS,1600,40,991.8700000000001,30.68,24,14,0.6199187500000001,0.6,70.84785714285715,1.7142857142857142,41.327916666666674,0.605975625,prata
51149,cafe center,luciane de souza garcia ltda,34324982000199,2,ativo,alimentacao,cafeterias,,alimentacao,2024-11-25,2024-12-25,344,CAMPO GRANDE,11,CENTRO SUL,440,20,517.0,45.940000000000005,27,14,1.175,1.35,36.92857142857143,1.9285714285714286,19.14814814814815,1.2974999999999999,diamante
51542,supermercado lavagnoli - sao silvano,lavagnoli atacado e varejo sa,39621479000208,2,ativo,mercado,supermercado,,mercado,2024-12-03,2025-01-02,311,COLATINA,12,COSTA LESTE,1600,40,10879.699999999999,93.2,70,27,6.799812499999999,1.75,402.9518518518518,2.5925925925925926,155.4242857142857,3.2649437499999996,diamante
52807,boteco da tia,"44.959.316 maura regina do carmo saraiva",44959316000180,2,ativo,alimentacao,restaurantes,,alimentacao,2025-01-29,2025-02-28,291,RJ JACAREPAGUA,12,COSTA LESTE,440,20,701.19,39.88999999999999,30,17,1.5936136363636364,1.5,41.2464705882353,1.7647058823529411,23.373,1.5280840909090907,diamante
53833,mineiro casa de carnes nobres,mineiro casa de carnes cortes nobre ltda,51783958000137,2,ativo,alimentacao,acougues,,alimentacao,2025-03-12,2025-04-11,84,RIBEIRAO PRETO,14,INTERIOR,440,20,169.83,8.49,2,2,0.3859772727272728,0.1,84.915,1.0,84.915,0.18579318181818183,bronze
54091,oticas carol/cassino,c b otica ltda,58020945000155,2,ativo,otica,oticas,,otica,2025-03-11,2025-04-10,144,RIO GRANDE,11,CENTRO SUL,3400,8,43067.0,3880.5,31,27,12.666764705882352,3.875,1595.0740740740741,1.1481481481481481,1389.258064516129,6.512529411764705,diamante
55932,hortfruti jr,"60.057.763 jose ferreira duarte dias junior",60057763000109,2,ativo,alimentacao,saudavel,,alimentacao,2025-05-12,2025-06-11,195,BARBACENA,15,SAO PAULO MINAS,440,20,642.5,64.24,40,22,1.4602272727272727,2.0,29.204545454545453,1.8181818181818181,16.0625,1.8380681818181817,diamante
56523,pizzaria dandy,pizzaria dandy marangoni ltda,5814945000160,2,ativo,alimentacao,pizzarias,,alimentacao,2025-06-13,2025-07-13,55,AVARE,14,INTERIOR,440,20,316.0,31.6,4,4,0.7181818181818181,0.2,79.0,1.0,79.0,0.3554545454545454,bronze
56770,pizzeria firenze,"55.322.019 ramagopala gallina",55322019000146,2,ativo,alimentacao,pizzarias,,alimentacao,2025-06-18,2025-07-18,177,LAVRAS,15,SAO PAULO MINAS,440,20,691.9800000000001,66.86,33,32,1.5726818181818185,1.65,21.624375000000004,1.03125,20.969090909090912,1.6268045454545454,diamante
56898,emporio doce sabor,doce sabor comercio alimenticios ltda,20438893000169,2,ativo,alimentacao,acai,,alimentacao,2025-06-07,2025-07-07,337,APARECIDA DE GOIANIA,14,INTERIOR,440,20,698.57,56.42000000000001,30,22,1.587659090909091,1.5,31.75318181818182,1.3636363636363635,23.285666666666668,1.5262977272727272,diamante
57295,qualitativa farmacia de manipulacao ltda,qualitativa farmacia de manipulacao ltda,37189762000198,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2025-06-24,2025-07-24,283,DUQUE DE CAXIAS,12,COSTA LESTE,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
57489,restaurante preco popular,rlp porto restaurantes ltda,61022202000129,9,pendente pagamento,alimentacao,restaurantes,,alimentacao,,,241,PORTO SEGURO,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
456,colher de pau | av vereador jose granzote,colher de pau comercio de produtos de confeitaria eireli,26606022000193,4,cancelado,alimentacao,restaurantes,,alimentacao,,,62,FRANCA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1089,atelie dos oculos,opticas oliver martino ltda,37505834000169,2,ativo,otica,oticas,"{'oftalmo','oculosdesol','oculos','oculos de grau','saude'}",otica,2022-06-28,2022-07-28,711,CURVELO,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1792,combo do rei,resley ramos,34352701000101,4,cancelado,alimentacao,lanchonetes,,alimentacao,2022-07-29,2022-08-28,311,COLATINA,12,COSTA LESTE,440,20,187.0,9.36,4,3,0.425,0.2,62.333333333333336,1.3333333333333333,46.75,0.26749999999999996,bronze
2623,lanchonete burgerama,burgerama ltda,47763969000188,2,ativo,alimentacao,lanchonetes,"{'burguer','hamburguer artesanal','porcoes','chopp'}",alimentacao,2022-09-21,2022-10-21,123,PARANAGUA,11,CENTRO SUL,440,20,224.88,34.199999999999996,5,3,0.511090909090909,0.25,74.96,1.6666666666666667,44.976,0.3283272727272727,bronze
3053,cdt cartao de todos- sumare,administradora de cartao sao judas tadeu ltda,10885842000121,2,ativo,outros,outros,,outros,2023-10-03,2023-11-02,92,SUMARE,14,INTERIOR,320,12,151.7,151.7,4,4,0.47406249999999994,0.3333333333333333,37.925,1.0,37.925,0.3755520833333333,bronze
3069,cdt cartao de todos -passo fundo,adm cartao de todos ltda me passo fundo,15143967000108,2,ativo,outros,outros,,outros,2022-10-27,2022-11-26,139,PASSO FUNDO,11,CENTRO SUL,320,12,119.0,119.0,4,4,0.371875,0.3333333333333333,29.75,1.0,29.75,0.3448958333333333,bronze
3263,montebello lanchonete e restaurante,lanchonete e restaurante montebello ltda,80741838000175,4,cancelado,alimentacao,restaurantes,"{'marmitas artesanais','marmita','almoco'}",alimentacao,2022-10-19,2022-11-18,150,BLUMENAU,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3466,otica mil,m.i.r. da silva,32694194000169,2,ativo,otica,oticas,,otica,2022-12-21,2023-01-20,351,BELEM BENGUI,13,EQUATORIAL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3514,super jedome - estancia velha,jedome comercio de alimentos ltda,5449423000298,2,ativo,mercado,supermercado,,mercado,2022-11-12,2022-12-12,138,NOVO HAMBURGO,11,CENTRO SUL,1600,40,783.4200000000001,8.82,9,6,0.48963750000000006,0.225,130.57000000000002,1.5,87.04666666666668,0.30439125,bronze
3574,mercadao do oculos,a. c. da s. mandia me,17556977000354,2,ativo,otica,oticas,,otica,2023-01-06,2023-02-05,95,SAO VICENTE,14,INTERIOR,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3697,acai & delicias,carina gabriela santos da silva,39901942000186,4,cancelado,alimentacao,sorveteria,"{'acaiteria','gelato','acai','lanchonete','sorveteria','frios','acai'}",alimentacao,2022-11-30,2022-12-30,371,SURUBIM,13,EQUATORIAL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3724,lcr,lcr rezende cia ltda,3090429000105,4,cancelado,outros,outros,,outros,2022-11-30,2022-12-30,82,RIO CLARO,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
27021,petland,tassia dias marinho de oliveira,44267472000180,2,ativo,,pets,,outros,2023-11-24,2023-12-24,85,PRAIA GRANDE,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
34678,frigo carnes,almeida & neves comercio de carnes ltda,30083155000108,2,ativo,alimentacao,acougues,,alimentacao,2024-02-20,2024-03-21,44,SAO JOSE DOS CAMPOS,15,SAO PAULO MINAS,440,20,1974.7500000000002,98.75,33,18,4.488068181818182,1.65,109.70833333333334,1.8333333333333333,59.8409090909091,2.501420454545454,diamante
36344,guerra s lounge bar,claudete guerra de lima,48599372000102,2,ativo,alimentacao,restaurantes,,alimentacao,2024-02-29,2024-03-30,274,GUARABIRA,13,EQUATORIAL,440,20,537.0,26.85,6,6,1.2204545454545455,0.3,89.5,1.0,89.5,0.5761363636363637,prata
38077,doces e cia - ks4,ks4 distribuidora de alimentos e cia ltda,43632120000114,4,cancelado,mercado,doces e bolos,,mercado,2024-03-23,2024-04-22,282,SAO GONCALO,12,COSTA LESTE,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
40288,churrasquinho nota 10,luiz carlos de carvalho siqueira,18981963000189,4,cancelado,alimentacao,bebidas,,alimentacao,2024-03-28,2024-04-27,53,BAURU,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
41838,restaurante imperial,restaurante e buffet imperial ltda,53315295000151,2,ativo,alimentacao,restaurantes,,alimentacao,2024-04-03,2024-05-03,180,VALE DO ACO,15,SAO PAULO MINAS,440,20,504.4,33.769999999999996,37,28,1.1463636363636363,1.85,18.014285714285712,1.3214285714285714,13.632432432432433,1.6389090909090909,diamante
44645,amakha paris,"54286168 debora oliveira da silva",54286168000134,4,cancelado,outros,outros,,outros,2024-05-25,2024-06-24,139,PASSO FUNDO,11,CENTRO SUL,320,12,10.0,1.0,1,1,0.03125,0.08333333333333333,10.0,1.0,10.0,0.06770833333333333,bronze
45584,otica mais visao,"46.646.037 leonia gomes amorim",46646037000192,2,ativo,otica,oticas,,otica,2024-07-04,2024-08-03,281,ITABORAI,12,COSTA LESTE,3400,8,0.1,0.01,1,1,0.0000294117647059,0.125,0.1,1.0,0.1,0.08750882352941176,bronze
46246,oticas prado,oticas prado comercio de artefatos oticos ltda,55796330000127,2,ativo,otica,oticas,,otica,2024-07-30,2024-08-29,51,BIRIGUI,14,INTERIOR,3400,8,37761.56,1888.0999999999997,61,33,11.106341176470588,7.625,1144.289696969697,1.8484848484848484,619.0419672131147,8.669402352941177,diamante
49599,comendoria do cabeca,ramon jeronimo lacerda,26646294000117,4,cancelado,alimentacao,restaurantes,,alimentacao,2024-10-25,2024-11-24,251,JOAO PESSOA SUL,13,EQUATORIAL,440,20,1203.04,240.64,35,17,2.7341818181818183,1.75,70.76705882352941,2.0588235294117645,34.372571428571426,2.0452545454545454,diamante
49619,nei pan panificadora,edivan de oliveira mascarenhas,37859934000193,2,ativo,alimentacao,lanchonetes,,alimentacao,2024-10-23,2024-11-22,231,SALVADOR LARGO DO TANQUE,12,COSTA LESTE,440,20,1214.3799999999999,130.44,77,30,2.759954545454545,3.85,40.47933333333333,2.566666666666667,15.77116883116883,3.522986363636363,diamante
51355,farmelhor altinopolis,drogaria oliveira & barros ltda,69208361000124,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-12-11,2025-01-10,416,BATATAIS,14,INTERIOR,720,12,222.48000000000002,8.62,3,2,0.30900000000000005,0.25,111.24000000000001,1.5,74.16000000000001,0.2677,bronze
269,demah restaurante,demah restaurante ltda,44369369000141,4,cancelado,alimentacao,restaurantes,,alimentacao,2022-03-03,2022-04-02,84,RIBEIRAO PRETO,14,INTERIOR,440,20,90.69999999999999,4.54,3,3,0.20613636363636362,0.15,30.23333333333333,1.0,30.23333333333333,0.1668409090909091,bronze
445,bar e restaurante muranos,bar e restaurante murans ltda,33975399000185,4,cancelado,alimentacao,restaurantes,,alimentacao,2022-08-31,2022-09-30,21,ITAIM PAULISTA,15,SAO PAULO MINAS,440,20,582.99,30.110000000000003,25,10,1.3249772727272728,1.25,58.299,2.5,23.3196,1.2724931818181817,diamante
846,kero + acai,mariane regina alves silva 120.271.586-83,38260193000192,4,cancelado,alimentacao,acai,"{'doces','acai','kero','doce','acai trunfado'}",alimentacao,,,185,PATOS DE MINAS,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1422,valenttina's pizzaria,iago luiz nascimento de souza leao,25414944000136,4,cancelado,alimentacao,restaurantes,,alimentacao,,,221,PALMARES,13,EQUATORIAL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1808,new corpore academias,mrn new copore academias 7000,37947667000106,2,ativo,academia,outros,"{'academia','atividade fisica','cuidados com a saude'}",academia,2022-08-02,2022-09-01,295,RJ MADUREIRA,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2185,arthe medicinal,arthe suplementos ltda,32445774000112,4,cancelado,,farmacias,,outros,2022-08-26,2022-09-25,341,ANAPOLIS,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2309,royal face clinica de estetica - caxias do sul,clinica de estica facial caxias do sul ltda,41001743000163,2,ativo,,estetica,"{'estetica','clinica de estetica'}",outros,2022-08-30,2022-09-29,133,CAXIAS DO SUL,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2639,pet shop sao chiquinho,jessica algayer goncalves ltda,44186688000111,2,ativo,,pets,"{'petshop','consulta veterinaria','clinica veterinaria'}",outros,2022-09-30,2022-10-30,224,ARAPIRACA,12,COSTA LESTE,320,12,32.0,1.93,1,1,0.1,0.08333333333333333,32.0,1.0,32.0,0.08833333333333332,bronze
2747,maru sushi,je gastronomia japonesa ltda,15715184000143,2,ativo,alimentacao,comida japonesa,"{'rodizio','comida japonesa'}",alimentacao,2022-09-27,2022-10-27,104,TABOAO DA SERRA,15,SAO PAULO MINAS,440,20,237.60000000000002,11.879999999999999,3,3,0.54,0.15,79.2,1.0,79.2,0.267,bronze
3057,cdt cartao de todos -apucarana,administradora de cartao de todos de apucarana ltda,33498782000190,2,ativo,outros,outros,,outros,2023-09-19,2023-10-19,106,APUCARANA,11,CENTRO SUL,320,12,390.0,390.0,14,13,1.21875,1.1666666666666667,30.0,1.0769230769230769,27.857142857142858,1.1822916666666665,diamante
3645,s.m loja e bazar,mercado assuncion ltda,33237172000132,4,cancelado,outros,outros,,outros,2022-11-25,2022-12-25,138,NOVO HAMBURGO,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
28245,delicia doces & salgados,kledson terra tenorio paulo,26933673000198,4,cancelado,alimentacao,bebidas,,alimentacao,2023-12-20,2024-01-19,152,CHAPECO,11,CENTRO SUL,440,20,747.9,37.4,7,4,1.6997727272727272,0.35,186.975,1.75,106.84285714285714,0.7549318181818181,prata
31212,pizzaria family pizza,erik felix santos,39827863000172,2,ativo,alimentacao,bebidas,,alimentacao,2024-01-16,2024-02-15,228,LAURO DE FREITAS,12,COSTA LESTE,440,20,554.0,27.700000000000003,6,5,1.259090909090909,0.3,110.8,1.2,92.33333333333333,0.5877272727272727,prata
35898,abudai burguer,djaris da silva cardoso,37775762000170,9,pendente pagamento,alimentacao,lanchonetes,,alimentacao,,,63,FRANCO DA ROCHA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
43773,posto sao joao por do sol,sao joao comercio e servicos de petroleo ltda,8394192000170,2,ativo,combustivel,conveniencia,,combustivel,2024-05-01,2024-05-31,271,FORTALEZA REG VI,13,EQUATORIAL,480,12,2.5,0.03,1,1,0.005208333333333333,0.08333333333333333,2.5,1.0,2.5,0.05989583333333333,bronze
44049,super compras de itaguai ii,mercado msr ltda,30900635000106,2,ativo,mercado,supermercado,,mercado,2024-05-10,2024-06-09,513,ITAGUAI,12,COSTA LESTE,1600,40,952.9200000000001,21.07,22,14,0.5955750000000001,0.55,68.0657142857143,1.5714285714285714,43.31454545454546,0.5636725,prata
48836,cherokee grill,cherokee grill ltda,11332702000199,2,ativo,alimentacao,bares,,alimentacao,2024-09-23,2024-10-23,253,TERESINA CENTRO,13,EQUATORIAL,440,20,460.65999999999997,23.04,13,7,1.0469545454545455,0.65,65.80857142857143,1.8571428571428572,35.43538461538461,0.7690863636363636,prata
49098,queijo e carne burger delivery,thais goncalves cesar,37208946000158,2,ativo,alimentacao,lanchonetes,,alimentacao,2024-09-30,2024-10-30,146,SANTA MARIA,11,CENTRO SUL,440,20,271.5,13.59,5,4,0.6170454545454546,0.25,67.875,1.25,54.3,0.36011363636363636,bronze
50501,farmaformula - rodolfo teofilo,farmaformula ltda,2652163000427,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-11-06,2024-12-06,272,FORTALEZA CENTRO,13,EQUATORIAL,720,12,938.9,105.76999999999998,5,2,1.3040277777777778,0.4166666666666667,469.45,2.5,187.78,0.682875,prata
51718,padaria mais que pao,marcelo bruno - padaria e representacoes,7476431000178,2,ativo,alimentacao,padarias,,alimentacao,2024-12-31,2025-01-30,275,ANGRA DOS REIS,12,COSTA LESTE,440,20,8207.789999999999,246.65999999999997,74,44,18.65406818181818,3.7,186.5406818181818,1.6818181818181819,110.91608108108107,8.186220454545452,diamante
53488,churrascaria campo verde,francisco de assis freitas alimentos,53162709000150,2,ativo,alimentacao,restaurantes,,alimentacao,2025-03-11,2025-04-10,269,ACARAU,13,EQUATORIAL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
54790,casa do biscoito bauru central,ab garcia ltda,53441037000111,2,ativo,mercado,supermercado,,mercado,2025-04-15,2025-05-15,53,BAURU,14,INTERIOR,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
55831,amariah marmitaria & restaurante ldta,amariah marmitaria & restaurante ltda,29718745000172,2,ativo,alimentacao,restaurantes,,alimentacao,2025-05-08,2025-06-07,416,BATATAIS,14,INTERIOR,440,20,654.16,32.76,19,13,1.4867272727272727,0.95,50.32,1.4615384615384615,34.42947368421053,1.1110181818181817,diamante
56190,espetou churrascos,espetou churrascos ltda,55042555000198,2,ativo,alimentacao,churrascarias,,alimentacao,2025-05-26,2025-06-25,268,PICOS,13,EQUATORIAL,440,20,757.5,151.5,17,16,1.7215909090909092,0.85,47.34375,1.0625,44.55882352941177,1.1114772727272726,diamante
961,clinica mais,believe mais top estetica ltda,42498151000161,2,ativo,,estetica,{'maistopsetelagoas'},outros,2022-06-24,2022-07-24,170,SETE LAGOAS,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1395,restaurante el bigs,restaurante el bigs ltda me,2280076000143,4,cancelado,alimentacao,restaurantes,"{'almoco','bebidas','cerveja gelada','comida brasileira','delivery','lanches','pasteis','salgados','sucos'}",alimentacao,2022-08-29,2022-09-28,112,CURITIBA - PINHEIRINHO,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1426,espaco beleza e saude,espaco beleza e saude,29125067000134,4,cancelado,,estetica,"{'saude','acessorios','alimentacao','estetica'}",outros,2022-07-15,2022-08-14,282,SAO GONCALO,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2167,nortec digi,felipe augusto da silva santos,13805055000110,4,cancelado,outros,outros,{'informatica'},outros,2022-08-19,2022-09-18,255,PARNAMIRIM,13,EQUATORIAL,320,12,180.0,18.0,1,1,0.5625,0.08333333333333333,180.0,1.0,180.0,0.2270833333333333,bronze
2388,providencia auto center,providencia auto center ltda,27400762000131,4,cancelado,outros,outros,{'mecanica'},outros,2022-09-01,2022-10-01,93,SOROCABA,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2964,cdt cartao de todos -caucaia,administradora de cartao beneficio caucaia ltda,14904479000103,2,ativo,outros,outros,,outros,2024-09-27,2024-10-27,248,CAUCAIA,13,EQUATORIAL,320,12,1.0,1.0,1,1,0.003125,0.08333333333333333,1.0,1.0,1.0,0.05927083333333333,bronze
3144,cdt cartao de todos -curitiba - pinheirinho,pinheiro adm cartoes eireli me,26346281000122,2,ativo,outros,outros,,outros,2022-10-28,2022-11-27,112,CURITIBA - PINHEIRINHO,11,CENTRO SUL,320,12,10.0,10.0,1,1,0.03125,0.08333333333333333,10.0,1.0,10.0,0.06770833333333333,bronze
3398,posto br xixova - posto br,auto posto xixova ldta,46778064000119,2,ativo,combustivel,combustivel,,combustivel,2022-10-28,2022-11-27,85,PRAIA GRANDE,14,INTERIOR,480,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3454,maravilha lanches,diana elisabete alves 82756295000,24189951000119,4,cancelado,alimentacao,bebidas,"{'xis artesanal','xisaria','cachorro quente','refrigerantes'}",alimentacao,2023-05-30,2023-06-29,139,PASSO FUNDO,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
28638,posto avenida,auto posto combustivel avenida ltda,40769694000140,4,cancelado,combustivel,combustivel,,combustivel,2023-12-15,2024-01-14,315,ARACRUZ,12,COSTA LESTE,480,12,533.26,5.34,7,4,1.1109583333333333,0.5833333333333334,133.315,1.75,76.17999999999999,0.7416208333333333,prata
33192,posto guarani,posto de servicos guarani ltda,69935013000159,2,ativo,combustivel,conveniencia,,combustivel,2024-02-05,2024-03-06,375,PAULISTA,13,EQUATORIAL,480,12,790.01,7.9,7,3,1.6458541666666666,0.5833333333333334,263.33666666666664,2.3333333333333335,112.85857142857142,0.9020895833333333,ouro
35505,botoharmony,"amr servicos de harmonizacao, atividade de servico de estetica ltda",53317790000108,2,ativo,,estetica,,outros,2024-02-27,2024-03-28,256,JOAO PESSOA NORTE,13,EQUATORIAL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
36336,cesta do povo - senador,economax atacarejo & delicatessen ltda,28201495000306,2,ativo,mercado,acougues,,mercado,2024-03-01,2024-03-31,233,FEIRA DE SANTANA,12,COSTA LESTE,1600,40,2059.49,45.55,75,49,1.28718125,1.875,42.0304081632653,1.530612244897959,27.459866666666663,1.698654375,diamante
42729,optica conceito,optica conceito ltda,44568023000253,4,cancelado,,oticas,,outros,,,143,PORTO ALEGRE SUL,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
46310,otica real,"22.132.133 vanderson mariano da silva",22132133000154,2,ativo,otica,oticas,,otica,2024-07-30,2024-08-29,338,GOIANIA NOROESTE,14,INTERIOR,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
46482,soutos pizzaria,soutos restaurante & pizzaria ltda,21636562000104,4,cancelado,alimentacao,pizzarias,,alimentacao,2024-07-30,2024-08-29,267,PACAJUS,13,EQUATORIAL,440,20,552.08,38.64,11,10,1.254727272727273,0.55,55.208000000000006,1.1,50.189090909090915,0.7614181818181819,prata
46920,di vo cafe e restaurante,moreira lanches ltda,20917244000140,2,ativo,alimentacao,restaurantes,,alimentacao,2024-08-07,2024-09-06,167,BH-OESTE,15,SAO PAULO MINAS,440,20,946.0,76.84,48,17,2.15,2.4,55.64705882352941,2.823529411764706,19.708333333333332,2.3249999999999997,diamante
49877,sodie doces - itaim paulista,brandini e simoes confeitaria e doceria ltda,20337973000128,2,ativo,alimentacao,doces e bolos,,alimentacao,2024-10-23,2024-11-22,21,ITAIM PAULISTA,15,SAO PAULO MINAS,440,20,46.09,2.3,3,3,0.10475000000000001,0.15,15.363333333333335,1.0,15.363333333333335,0.136425,bronze
53125,centrovet,centrovet clinica veterinaria ltda,45490870000124,2,ativo,,pets,,outros,2025-02-06,2025-03-08,710,UBA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
53851,dimedi medicina diagnostica,instituto de medicina digital dimedi ltda,54537337000161,2,ativo,outros,outros,,outros,2025-03-14,2025-04-13,40,TATUAPE,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
55045,asssados da day,"56.770.749 evandro cleiton pinto sena",56770749000172,2,ativo,alimentacao,churrascarias,,alimentacao,2025-04-28,2025-05-28,45,AMERICANA,14,INTERIOR,440,20,394.29999999999995,19.740000000000002,7,5,0.8961363636363635,0.35,78.85999999999999,1.4,56.32857142857142,0.513840909090909,prata
55491,academia arena fitness,uliana patricia da silva academia de ginastica,35069677000160,2,ativo,academia,academia,,academia,2025-04-28,2025-05-28,210,CAMARAGIBE,13,EQUATORIAL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
639,lanchonete chawarma foods,lanchonete casa chawarma ltda,8401344000114,4,cancelado,alimentacao,lanchonetes,"{'comida saudavel','restaurante','barelanchonete'}",alimentacao,2022-06-13,2022-07-13,157,JOINVILLE,11,CENTRO SUL,440,20,51.0,2.55,2,1,0.1159090909090909,0.1,51.0,2.0,25.5,0.10477272727272727,bronze
